test_r2
-0.03245533073493467
-0.03606642530929283
-0.048216590992841146
-0.0616004778562671
-0.07147230754638811
-0.11081719503635734
-0.1029104989702565
-0.09267068321677274
-0.08798178758432884
-0.04933443208241317
0.04029172426009736
0.14057492958535828
0.23017261597893018
0.35728503923963645
0.43711383800927767
0.5679257829514079
0.6339870667761089
0.7086221895902051
0.738869461619694
0.7396556509337027
0.7450409854470239
0.7369637435502108
0.7147049718935751
0.696009577960426
0.6627538130839805
0.5907965863471148
0.5375646256129714
0.4585342919995131
0.4122309712924605
0.37458029004154264
0.33903580068179634
0.3912592909754171
0.39829668944499336
0.44566119761959605
0.5078491161596287
0.6062444449460518
0.6868300968348096
0.7368779001788801
0.7473601528388572
0.761971866408875
0.7546474337045395
0.728350271593337
0.6982525685837578
0.6374395005480682
0.5248602352797178
0.4330700198388804
0.3472570516881041
0.1507142354982829
0.03909150301400133
-0.030807137091244607
-0.025339546084260256
-0.02864461813739627
