test_r2
-0.09543418495538891
-0.05652435131023403
-0.032077695990757604
-0.05012662370520771
-0.04805193981817768
-0.11504815174862548
-0.08568002571970212
-0.051043139696909434
0.0054906429170377136
0.03835294016003482
0.18778004621435324
0.3252039570877607
0.402035324044066
0.46517095715928697
0.533741907669921
0.6553371028032728
0.7407985288437114
0.8205567845956198
0.8453089346624536
0.851746629336993
0.8504361110394318
0.8311212515515078
0.8057152423958822
0.7916533998846723
0.7684716323801897
0.7201416328314034
0.682246575443857
0.6307006083486109
0.593963059187869
0.5777959084738222
0.5131036284416118
0.5266444429793335
0.4735076996210252
0.5138550186911669
0.5576557493281312
0.6744467478544982
0.7333005758008765
0.772504905786902
0.7939379602541567
0.8124394273601487
0.8292534777695719
0.8169487540308411
0.807254944085279
0.7556618710434836
0.6655741897157983
0.5397759905456015
0.43552320262009825
0.24684864886451324
0.08417574580209031
-0.03303540602911581
-0.06953089922731315
-0.09965513673081161
