test_r2
-0.20264930429691197
-0.2789538920216237
-0.2858183838328696
-1.0433605333678617
-0.3820295807526928
-0.592304682681696
-0.5760759571389416
-0.821412786737296
-0.3950019901276043
-0.4081662508771262
-0.18277603400214182
0.10865960962587362
-0.09383220849355034
0.09237730277936951
0.3806969791552667
0.6013400312081729
0.6553043896016992
0.7809194707459743
0.815155921625921
0.8206700892176928
0.8161068967490983
0.7549470028876588
0.7827308131778715
0.7440912057012439
0.6154114644618032
0.541118724331686
0.4288433539652703
0.20270763788299828
-0.0016447733898188321
0.06673291146446303
0.04879712169479766
0.17444535240095116
0.22571694942827553
0.22456575920922606
0.23230751150670403
0.5061409494685007
0.6255939317040297
0.6761140722721836
0.7279171282439811
0.8169781745256562
0.8153030293448722
0.8266844027380078
0.7840595724843769
0.717305961891422
0.5554405423274148
0.3580048409389742
0.09744309802382622
-0.16221164754456963
-0.14223584155703595
-0.16688443989968094
-0.288758711927086
-0.33998623035923425
