test_r2
-0.45075548346020167
-0.6647360689207809
-0.5122056648104656
-0.6108659318627094
-0.6268041809010574
-0.6323859021975409
-0.4478150676169317
-0.3924858458601208
-0.11584390202533279
-0.011653752353781188
0.16859457712656378
0.34792702412616305
0.46483996158106033
0.5200725465598014
0.5783441974602048
0.6694605713970377
0.7266112281724547
0.8065968984825516
0.8520444023213323
0.8431819295238072
0.8195961671344878
0.8089822153838364
0.796763426446113
0.7637358353983483
0.6772087714338821
0.5949227286130773
0.5095746976089491
0.3177941530077013
0.12092573639625659
0.04916401113841662
0.021596997609662494
0.07248718000648813
0.1079328719828726
0.1875341877953307
0.22354133483222183
0.4847932996515938
0.6069330735928082
0.7210914348363806
0.7627585979073191
0.8239267119369146
0.8207164832277235
0.8205473528234972
0.8058559255077502
0.7255377893823585
0.5812079709580148
0.38059711660125495
0.19732395207722409
-0.18331615362316844
-0.3095743919635663
-0.4224970661850045
-0.4722064514057027
-0.36677281983276555
