year,week,39.7333_-105.1833,39.7333_-105.225,39.7333_-105.2667,39.775_-105.1833,39.775_-105.225,39.775_-105.2667
1999,52,1.6,1.9000000000000001,1.75,1.65,1.5500001,1.7
2000,1,0.4714285714285714,0.8,0.9571429,0.4571428571428572,0.6285714285714284,0.9285714285714286
2000,2,0.04285714285714286,0.05714285714285715,0.05714285714285715,0.04285714285714286,0.05714285714285715,0.09999999999999999
2000,3,0.1142857142857143,0.21428571428571427,0.24285714285714285,0.09999999999999999,0.18571428571428572,0.31428571428571433
2000,4,1.2285714285714284,1.557142857142857,1.5285714714285714,1.1999999999999997,1.2285714714285714,1.4428571428571428
2000,5,0.0,0.0,0.0,0.0,0.0,0.0
2000,6,0.0,0.0,0.0,0.0,0.0,0.0
2000,7,1.0857142857142856,1.3142857142857143,1.4142857142857144,0.9857142857142858,1.200000042857143,1.7428571428571427
2000,8,0.21428571999999999,0.28571430000000003,0.3714285771428572,0.18571428571428572,0.2571428571428572,0.40000000571428573
2000,9,0.2285714285714286,0.24285715714285713,0.22857144285714287,0.15714285714285717,0.17142857142857143,0.18571430000000003
2000,10,0.0,0.0,0.0,0.0,0.0,0.0
2000,11,2.914285714285714,3.3857142857142857,3.6142857142857143,2.7857144285714286,3.057143,3.5857144285714284
2000,12,1.042857142857143,1.2571428571428573,1.4142857142857141,1.0142857142857142,1.1714285714285713,1.4142857142857144
2000,13,4.042857285714286,4.6142857571428575,4.92857172,3.828571428571429,4.242857148571429,5.028571442857142
2000,14,0.5857142857142856,0.7285714285714285,0.8857142914285714,0.5,0.6857142857142857,0.8857142857142858
2000,15,0.5285714285714286,0.5428571428571429,0.5428571428571428,0.5428571428571429,0.5571428571428572,0.5857142857142856
2000,16,0.6428571428571429,0.8285714428571429,1.0285714714285714,0.6285714428571428,0.7999999999999999,1.0857142857142856
2000,17,1.8428571428571427,1.9285714285714286,1.9714286142857145,1.6571429000000002,1.8285714714285715,2.100000042857143
2000,18,0.07142857142857142,0.07142857142857142,0.1285714285714286,0.07142857142857142,0.1142857142857143,0.17142857142857143
2000,19,1.8000000000000003,1.9285714285714286,2.3714285714285714,1.7428572857142857,1.9285715714285714,2.1714285714285717
2000,20,2.5285714285714285,2.471428571428571,2.714285857142857,2.742857142857143,2.6857145714285715,2.657143
2000,21,1.242857142857143,1.0714285714285714,0.9857142999999999,1.2285714714285716,1.1285714285714286,1.0142857285714286
2000,22,0.0,0.0,0.0,0.0,0.0,0.0
2000,23,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.0,0.04285714285714286
2000,24,1.7571428714285715,1.6142857285714285,1.457142857142857,1.6999999999999997,1.6714285714285713,1.6142857285714283
2000,25,0.9714285714285714,1.0142857142857142,1.0428571485714284,1.042857142857143,1.1285714285714286,1.1428571428571428
2000,26,2.514285877142857,2.585714285714286,2.6571428571428575,2.6428571485714287,2.8142857285714284,2.9142857199999996
2000,27,0.18571430000000003,0.2285714285714286,0.25714287142857145,0.21428571428571427,0.2857142857142857,0.32857142857142857
2000,28,3.357142871428571,3.371428571428571,3.1285714285714286,3.3999999999999995,3.6000001571428575,3.471428585714286
2000,29,4.442857285714286,4.528571428571429,4.242857142857143,4.828571428571428,4.885714285714286,4.5
2000,30,0.09999999999999999,0.2285714285714286,0.32857142857142857,0.1285714342857143,0.22857144285714287,0.3
2000,31,0.5285714285714286,0.5285714285714286,0.5285714285714286,0.4857142857142857,0.5142857142857142,0.5571428571428572
2000,32,0.7285714285714285,0.6714285714285715,0.6,0.6285714285714287,0.6428571485714285,0.7000000142857142
2000,33,3.7857142857142856,4.171428771428571,4.614285862857143,3.714285728571429,3.957143,4.585714305714285
2000,34,0.8714285714285713,1.1000000142857143,1.3428571542857142,0.8142857285714287,1.0285714428571429,1.3428571771428572
2000,35,2.8142857571428572,3.057142914285714,3.3714285714285714,2.7000000571428573,2.842857148571429,3.242857142857143
2000,36,0.31428571428571433,0.31428571428571433,0.31428571428571433,0.34285714285714286,0.3714285771428571,0.38571428571428573
2000,37,0.0,0.0,0.0,0.0,0.0,0.0
2000,38,5.557142871428572,5.600000014285714,5.614285771428571,5.542857185714285,5.8000000428571425,6.085714657142857
