test_r2
-0.03853127125008193
-0.03131024308752095
-0.042688400217354094
-0.04498180949584396
-0.06444975975287759
-0.10020715978936989
-0.043416735051065136
0.004889832863051113
0.031955011997436444
0.1155499030841855
0.20221023039545355
0.32238980189539757
0.3965765020390834
0.45415192982589564
0.532368173230692
0.6756614737435973
0.7556431186071222
0.8237046863548407
0.8429507758683408
0.8434617519119365
0.841329376898258
0.8335799204574027
0.8072351161765836
0.7954247258063281
0.7705038792822613
0.7393429390245829
0.6866813382476518
0.6331476044110596
0.6031245446374112
0.5765829312004628
0.5295324510919441
0.5216316621670225
0.45140080415882144
0.5107005626734357
0.5577801337491921
0.6638378170153426
0.7371044359608029
0.7751488987298598
0.8006371467653248
0.8229190588791214
0.8306797741283749
0.8259733471870505
0.8029197385342532
0.7504390313802806
0.6704482761932578
0.5527121025169879
0.449125186187604
0.2673071189504542
0.11277947993187165
0.011230906584758893
-0.011934089462069197
-0.04320358191563778
